;0
167;0.42
168;0.42
169;0.42
170;0.42
171;0.42
172;0.42
173;0.42
174;0.42
175;0.42
176;0.42
177;0.42
178;0.42
179;0.42
180;0.42
181;0.42
182;0.42
183;0.42
184;0.42
185;0.42
186;0.42
187;0.42
188;0.42
189;0.42
190;0.42
191;0.42
192;0.42
193;0.42
194;0.42
195;0.42
196;0.42
197;0.42
198;0.42
199;0.42
200;0.42
201;0.42
202;0.42
203;0.42
204;0.42
205;0.42
206;0.42
207;0.42
208;0.42
209;0.42
210;0.42
211;0.42
212;0.42
213;0.42
214;0.42
215;0.42
216;0.42
217;0.42
218;0.42
219;0.42
220;0.42
221;0.42
222;0.42
223;0.42
224;0.42
225;0.42
226;0.42
227;0.42
228;0.42
229;0.42
230;0.42
231;0.42
232;0.42
233;0.42
234;0.42
235;0.42
236;0.42
237;0.42
238;0.42
239;0.42
240;0.42
241;0.42
242;0.42
243;0.42
244;0.42
245;0.42
246;0.42
247;0.42
248;0.42
249;0.42
250;0.42
251;0.42
252;0.42
253;0.42
254;0.42
255;0.42
256;0.42
257;0.42
258;0.42
259;0.42
260;0.42
261;0.42
262;0.42
263;0.42
264;0.42
265;0.42
266;0.42
267;0.42
268;0.42
269;0.42
270;0.42
271;0.42
272;0.42
273;0.42
274;0.42
275;0.42
276;0.42
277;0.42
278;0.42
279;0.42
280;0.42
281;0.42
282;0.42
283;0.42
284;0.42
285;0.42
286;0.42
287;0.42
288;0.42
289;0.42
290;0.42
291;0.42
292;0.42
293;0.42
294;0.42
295;0.42
296;0.42
297;0.42
298;0.42
299;0.42
300;0.42
301;0.42
302;0.42
303;0.42
304;0.42
305;0.42
306;0.42
307;0.42
308;0.42
309;0.42
310;0.42
311;0.42
312;0.42
313;0.42
314;0.42
315;0.42
316;0.42
317;0.42
318;0.42
319;0.42
320;0.42
321;0.42
322;0.42
323;0.41
324;0.41
325;0.41
326;0.41
327;0.41
328;0.41
329;0.41
330;0.41
331;0.41
332;0.41
333;0.41
334;0.41
335;0.41
336;0.41
337;0.41
338;0.41
339;0.41
340;0.41
341;0.41
342;0.41
343;0.41
344;0.41
345;0.41
346;0.41
347;0.41
348;0.41
349;0.41
350;0.41
351;0.41
352;0.41
353;0.41
354;0.41
355;0.41
356;0.41
357;0.41
358;0.41
359;0.41
360;0.41
361;0.41
362;0.41
363;0.41
364;0.41
365;0.41
366;0.41
367;0.41
368;0.41
369;0.41
370;0.41
371;0.41
372;0.41
373;0.41
374;0.41
375;0.41
376;0.41
377;0.41
378;0.41
379;0.41
380;0.41
381;0.41
382;0.41
383;0.41
384;0.41
385;0.41
386;0.41
387;0.41
388;0.41
389;0.41
390;0.41
391;0.41
392;0.41
393;0.41
394;0.41
395;0.41
396;0.41
397;0.41
398;0.41
399;0.41
400;0.41
401;0.41
402;0.41
403;0.41
404;0.41
405;0.41
406;0.41
407;0.41
408;0.41
409;0.41
410;0.41
411;0.41
412;0.41
413;0.41
414;0.41
415;0.41
416;0.41
417;0.41
418;0.41
419;0.41
420;0.41
421;0.41
422;0.41
423;0.41
424;0.41
425;0.41
426;0.41
427;0.41
428;0.41
429;0.41
430;0.41
431;0.41
432;0.41
433;0.41
434;0.41
435;0.41
436;0.41
437;0.41
438;0.41
439;0.41
440;0.41
441;0.41
442;0.41
443;0.41
444;0.41
445;0.41
446;0.41
447;0.41
448;0.41
449;0.41
450;0.41
451;0.41
452;0.41
453;0.41
454;0.41
455;0.41
456;0.41
457;0.41
458;0.41
459;0.41
460;0.41
461;0.41
462;0.41
463;0.41
464;0.41
465;0.41
466;0.41
467;0.41
468;0.41
469;0.41
470;0.41
471;0.41
472;0.41
473;0.41
474;0.41
475;0.41
476;0.41
477;0.41
478;0.41
479;0.41
480;0.41
481;0.41
482;0.41
483;0.41
484;0.41
485;0.41
486;0.41
487;0.41
488;0.41
489;0.41
490;0.41
491;0.41
492;0.41
493;0.41
494;0.41
495;0.41
496;0.41
497;0.41
498;0.41
499;0.41
500;0.41
501;0.41
502;0.41
503;0.41
504;0.41
505;0.41
506;0.41
507;0.41
508;0.41
509;0.41
510;0.41
511;0.41
512;0.41
513;0.41
514;0.41
515;0.41
516;0.41
517;0.41
518;0.41
519;0.41
520;0.41
521;0.41
522;0.41
523;0.41
524;0.41
525;0.41
526;0.41
527;0.41
528;0.41
529;0.41
530;0.41
531;0.41
532;0.41
533;0.41
534;0.41
535;0.41
536;0.41
537;0.41
538;0.41
539;0.41
540;0.41
541;0.41
542;0.41
543;0.41
544;0.41
545;0.41
546;0.41
547;0.4
548;0.4
549;0.4
550;0.4
551;0.4
552;0.4
553;0.4
554;0.4
555;0.4
556;0.4
557;0.4
558;0.4
559;0.4
560;0.4
561;0.4
562;0.4
563;0.4
564;0.4
565;0.4
566;0.4
567;0.4
568;0.4
569;0.4
570;0.4
571;0.4
572;0.4
573;0.4
574;0.4
575;0.4
576;0.4
577;0.4
578;0.4
579;0.4
580;0.4
581;0.4
582;0.4
583;0.4
584;0.4
585;0.4
586;0.4
587;0.4
588;0.4
589;0.4
590;0.4
591;0.4
592;0.4
593;0.4
594;0.4
595;0.4
596;0.4
597;0.4
598;0.4
599;0.4
600;0.4
601;0.4
602;0.4
603;0.4
604;0.4
605;0.4
606;0.4
607;0.4
608;0.4
609;0.4
610;0.4
611;0.4
612;0.4
613;0.4
614;0.4
615;0.4
616;0.4
617;0.4
618;0.4
619;0.4
620;0.4
621;0.4
622;0.4
623;0.4
624;0.4
625;0.4
626;0.4
627;0.4
628;0.4
629;0.4
630;0.4
631;0.4
632;0.4
633;0.4
634;0.4
635;0.4
636;0.4
637;0.4
638;0.4
639;0.4
640;0.4
641;0.4
642;0.4
643;0.4
644;0.4
645;0.4
646;0.4
647;0.4
648;0.4
649;0.4
650;0.4
651;0.4
652;0.4
653;0.4
654;0.4
655;0.4
656;0.4
657;0.4
658;0.4
659;0.4
660;0.4
661;0.4
662;0.4
663;0.4
664;0.4
665;0.4
666;0.4
667;0.4
668;0.4
669;0.4
670;0.4
671;0.4
672;0.4
673;0.4
674;0.4
675;0.4
676;0.4
677;0.4
678;0.4
679;0.4
680;0.4
681;0.4
682;0.4
683;0.4
684;0.4
685;0.4
686;0.4
687;0.4
688;0.4
689;0.4
690;0.4
691;0.4
692;0.4
693;0.4
694;0.4
695;0.4
696;0.4
697;0.4
698;0.4
699;0.4
700;0.4
701;0.4
702;0.4
703;0.4
704;0.4
705;0.4
706;0.4
707;0.4
708;0.4
709;0.4
710;0.4
711;0.4
712;0.4
713;0.4
714;0.4
715;0.4
716;0.4
717;0.4
718;0.4
719;0.4
720;0.4
721;0.4
722;0.4
723;0.4
724;0.4
725;0.4
726;0.4
727;0.4
728;0.4
729;0.4
730;0.4
731;0.4
732;0.4
733;0.4
734;0.4
735;0.4
736;0.4
737;0.4
738;0.4
739;0.4
740;0.4
741;0.4
742;0.4
743;0.4
744;0.4
745;0.4
746;0.4
747;0.4
748;0.4
749;0.4
750;0.4
751;0.4
752;0.4
753;0.4
754;0.4
755;0.4
756;0.4
757;0.4
758;0.4
759;0.4
760;0.4
761;0.4
762;0.4
763;0.4
764;0.4
765;0.4
766;0.4
767;0.4
768;0.4
769;0.4
770;0.4
771;0.4
772;0.4
773;0.4
774;0.4
775;0.4
776;0.4
777;0.4
778;0.4
779;0.4
780;0.4
781;0.4
782;0.4
783;0.4
784;0.4
785;0.4
786;0.4
787;0.4
788;0.4
789;0.4
790;0.4
791;0.4
792;0.4
793;0.4
794;0.4
795;0.4
796;0.4
797;0.4
798;0.4
799;0.4
800;0.4
801;0.4
802;0.4
803;0.4
804;0.4
805;0.4
806;0.4
807;0.4
808;0.4
809;0.4
810;0.4
811;0.4
812;0.4
813;0.4
814;0.4
815;0.4
816;0.4
817;0.4
818;0.4
819;0.4
820;0.4
821;0.4
822;0.4
823;0.4
824;0.4
825;0.4
826;0.4
827;0.4
828;0.4
829;0.4
830;0.4
831;0.4
832;0.4
833;0.4
834;0.4
835;0.4
836;0.4
837;0.4
838;0.4
839;0.4
840;0.4
841;0.4
842;0.4
843;0.4
844;0.4
845;0.4
846;0.4
847;0.4
848;0.4
849;0.4
850;0.4
851;0.4
852;0.4
853;0.4
854;0.4
855;0.4
856;0.4
857;0.4
858;0.4
859;0.4
860;0.4
861;0.4
862;0.4
863;0.4
864;0.4
865;0.4
866;0.4
867;0.4
868;0.4
869;0.4
870;0.4
871;0.4
872;0.4
873;0.4
874;0.4
875;0.4
876;0.4
877;0.4
878;0.4
879;0.4
880;0.4
881;0.4
882;0.4
883;0.4
884;0.4
885;0.4
886;0.4
887;0.4
888;0.4
889;0.4
890;0.4
891;0.4
892;0.4
893;0.4
894;0.4
895;0.4
896;0.4
897;0.4
898;0.4
899;0.4
900;0.4
901;0.4
902;0.4
903;0.4
904;0.4
905;0.4
906;0.4
907;0.4
908;0.4
909;0.4
910;0.4
911;0.4
912;0.4
913;0.4
914;0.4
915;0.4
916;0.4
917;0.4
918;0.4
919;0.4
920;0.4
921;0.4
922;0.4
923;0.4
924;0.4
925;0.4
926;0.4
927;0.4
928;0.4
929;0.4
930;0.4
931;0.4
932;0.4
933;0.4
934;0.4
935;0.4
936;0.4
937;0.4
938;0.4
939;0.4
940;0.4
941;0.4
942;0.4
943;0.4
944;0.4
945;0.4
946;0.4
947;0.4
948;0.4
949;0.4
950;0.4
951;0.4
952;0.4
953;0.4
954;0.4
955;0.4
956;0.4
957;0.4
958;0.4
959;0.4
960;0.4
961;0.4
962;0.4
963;0.4
964;0.4
965;0.4
966;0.4
967;0.4
968;0.4
969;0.4
970;0.4
971;0.4
972;0.4
973;0.4
974;0.4
975;0.4
976;0.4
977;0.4
978;0.4
979;0.4
980;0.4
981;0.4
982;0.4
983;0.4
984;0.4
985;0.4
986;0.4
987;0.39
988;0.39
989;0.39
990;0.39
991;0.39
992;0.39
993;0.39
994;0.39
995;0.39
996;0.39
997;0.39
998;0.39
999;0.39
