;0
167;0.39
168;0.39
169;0.39
170;0.39
171;0.39
172;0.39
173;0.39
174;0.39
175;0.39
176;0.39
177;0.39
178;0.39
179;0.39
180;0.39
181;0.39
182;0.39
183;0.39
184;0.39
185;0.39
186;0.39
187;0.39
188;0.39
189;0.39
190;0.39
191;0.39
192;0.39
193;0.39
194;0.39
195;0.39
196;0.39
197;0.39
198;0.39
199;0.39
200;0.39
201;0.39
202;0.39
203;0.39
204;0.38
205;0.38
206;0.38
207;0.38
208;0.38
209;0.38
210;0.38
211;0.38
212;0.38
213;0.38
214;0.38
215;0.38
216;0.38
217;0.38
218;0.38
219;0.38
220;0.38
221;0.38
222;0.38
223;0.38
224;0.38
225;0.38
226;0.38
227;0.38
228;0.38
229;0.38
230;0.38
231;0.38
232;0.38
233;0.38
234;0.38
235;0.38
236;0.38
237;0.38
238;0.38
239;0.38
240;0.38
241;0.38
242;0.38
243;0.38
244;0.38
245;0.38
246;0.38
247;0.38
248;0.38
249;0.38
250;0.38
251;0.38
252;0.38
253;0.38
254;0.38
255;0.38
256;0.38
257;0.38
258;0.38
259;0.38
260;0.38
261;0.38
262;0.38
263;0.38
264;0.38
265;0.38
266;0.38
267;0.38
268;0.38
269;0.38
270;0.38
271;0.38
272;0.38
273;0.38
274;0.37
275;0.37
276;0.37
277;0.37
278;0.37
279;0.37
280;0.37
281;0.37
282;0.37
283;0.37
284;0.37
285;0.37
286;0.37
287;0.37
288;0.37
289;0.37
290;0.37
291;0.37
292;0.37
293;0.37
294;0.37
295;0.37
296;0.37
297;0.37
298;0.37
299;0.37
300;0.37
301;0.37
302;0.37
303;0.37
304;0.37
305;0.37
306;0.37
307;0.37
308;0.37
309;0.37
310;0.37
311;0.37
312;0.37
313;0.37
314;0.37
315;0.37
316;0.37
317;0.37
318;0.37
319;0.37
320;0.37
321;0.37
322;0.37
323;0.37
324;0.37
325;0.37
326;0.37
327;0.37
328;0.37
329;0.37
330;0.37
331;0.37
332;0.37
333;0.37
334;0.37
335;0.37
336;0.37
337;0.37
338;0.37
339;0.37
340;0.37
341;0.37
342;0.37
343;0.37
344;0.37
345;0.37
346;0.37
347;0.37
348;0.37
349;0.37
350;0.37
351;0.37
352;0.37
353;0.37
354;0.37
355;0.37
356;0.37
357;0.37
358;0.37
359;0.37
360;0.37
361;0.37
362;0.37
363;0.37
364;0.37
365;0.37
366;0.37
367;0.37
368;0.37
369;0.37
370;0.37
371;0.37
372;0.37
373;0.37
374;0.37
375;0.37
376;0.37
377;0.37
378;0.37
379;0.37
380;0.37
381;0.37
382;0.37
383;0.37
384;0.37
385;0.37
386;0.37
387;0.37
388;0.37
389;0.37
390;0.37
391;0.36
392;0.36
393;0.36
394;0.36
395;0.36
396;0.36
397;0.36
398;0.36
399;0.36
400;0.36
401;0.36
402;0.36
403;0.36
404;0.36
405;0.36
406;0.36
407;0.36
408;0.36
409;0.36
410;0.36
411;0.36
412;0.36
413;0.36
414;0.36
415;0.36
416;0.36
417;0.36
418;0.36
419;0.36
420;0.36
421;0.36
422;0.36
423;0.36
424;0.36
425;0.36
426;0.36
427;0.36
428;0.36
429;0.36
430;0.36
431;0.36
432;0.36
433;0.36
434;0.36
435;0.36
436;0.36
437;0.36
438;0.36
439;0.36
440;0.36
441;0.36
442;0.36
443;0.36
444;0.36
445;0.36
446;0.36
447;0.36
448;0.36
449;0.36
450;0.36
451;0.36
452;0.36
453;0.36
454;0.36
455;0.36
456;0.36
457;0.36
458;0.36
459;0.36
460;0.36
461;0.36
462;0.36
463;0.36
464;0.36
465;0.36
466;0.36
467;0.36
468;0.36
469;0.36
470;0.36
471;0.36
472;0.36
473;0.36
474;0.36
475;0.36
476;0.36
477;0.36
478;0.36
479;0.36
480;0.36
481;0.36
482;0.36
483;0.36
484;0.36
485;0.36
486;0.36
487;0.36
488;0.36
489;0.36
490;0.36
491;0.36
492;0.36
493;0.36
494;0.36
495;0.36
496;0.36
497;0.36
498;0.36
499;0.36
500;0.36
501;0.36
502;0.36
503;0.36
504;0.36
505;0.36
506;0.36
507;0.36
508;0.36
509;0.36
510;0.36
511;0.36
512;0.36
513;0.36
514;0.36
515;0.36
516;0.36
517;0.36
518;0.36
519;0.36
520;0.36
521;0.36
522;0.36
523;0.36
524;0.36
525;0.36
526;0.36
527;0.36
528;0.36
529;0.36
530;0.36
531;0.36
532;0.36
533;0.36
534;0.36
535;0.36
536;0.36
537;0.36
538;0.36
539;0.36
540;0.35
541;0.35
542;0.35
543;0.35
544;0.35
545;0.35
546;0.35
547;0.35
548;0.35
549;0.35
550;0.35
551;0.35
552;0.35
553;0.35
554;0.35
555;0.35
556;0.35
557;0.35
558;0.35
559;0.35
560;0.35
561;0.35
562;0.35
563;0.35
564;0.35
565;0.35
566;0.35
567;0.35
568;0.35
569;0.35
570;0.35
571;0.35
572;0.35
573;0.35
574;0.35
575;0.35
576;0.35
577;0.35
578;0.35
579;0.35
580;0.35
581;0.35
582;0.35
583;0.35
584;0.35
585;0.35
586;0.35
587;0.35
588;0.35
589;0.35
590;0.35
591;0.35
592;0.35
593;0.35
594;0.35
595;0.35
596;0.35
597;0.35
598;0.35
599;0.35
600;0.35
601;0.35
602;0.35
603;0.35
604;0.35
605;0.35
606;0.35
607;0.35
608;0.35
609;0.35
610;0.35
611;0.35
612;0.35
613;0.35
614;0.35
615;0.35
616;0.35
617;0.35
618;0.35
619;0.35
620;0.35
621;0.35
622;0.35
623;0.35
624;0.35
625;0.35
626;0.35
627;0.35
628;0.35
629;0.35
630;0.35
631;0.35
632;0.35
633;0.35
634;0.35
635;0.35
636;0.35
637;0.35
638;0.35
639;0.35
640;0.35
641;0.35
642;0.35
643;0.35
644;0.35
645;0.35
646;0.35
647;0.35
648;0.35
649;0.35
650;0.35
651;0.35
652;0.35
653;0.35
654;0.35
655;0.35
656;0.35
657;0.35
658;0.35
659;0.35
660;0.35
661;0.35
662;0.35
663;0.35
664;0.35
665;0.35
666;0.35
667;0.35
668;0.35
669;0.35
670;0.35
671;0.35
672;0.35
673;0.35
674;0.35
675;0.35
676;0.35
677;0.35
678;0.35
679;0.35
680;0.35
681;0.35
682;0.35
683;0.35
684;0.35
685;0.34
686;0.34
687;0.34
688;0.34
689;0.34
690;0.34
691;0.34
692;0.34
693;0.34
694;0.34
695;0.34
696;0.34
697;0.34
698;0.34
699;0.34
700;0.34
701;0.34
702;0.34
703;0.34
704;0.34
705;0.34
706;0.34
707;0.34
708;0.34
709;0.34
710;0.34
711;0.34
712;0.34
713;0.34
714;0.34
715;0.34
716;0.34
717;0.34
718;0.34
719;0.34
720;0.34
721;0.34
722;0.34
723;0.34
724;0.34
725;0.34
726;0.34
727;0.34
728;0.34
729;0.34
730;0.34
731;0.34
732;0.34
733;0.34
734;0.34
735;0.34
736;0.34
737;0.34
738;0.34
739;0.34
740;0.34
741;0.34
742;0.34
743;0.34
744;0.34
745;0.34
746;0.34
747;0.34
748;0.34
749;0.34
750;0.34
751;0.34
752;0.34
753;0.34
754;0.34
755;0.34
756;0.34
757;0.34
758;0.34
759;0.34
760;0.34
761;0.34
762;0.34
763;0.34
764;0.34
765;0.34
766;0.34
767;0.34
768;0.34
769;0.34
770;0.34
771;0.34
772;0.34
773;0.34
774;0.34
775;0.34
776;0.34
777;0.34
778;0.34
779;0.34
780;0.34
781;0.34
782;0.34
783;0.34
784;0.34
785;0.34
786;0.34
787;0.34
788;0.34
789;0.34
790;0.34
791;0.34
792;0.34
793;0.34
794;0.34
795;0.34
796;0.34
797;0.34
798;0.34
799;0.34
800;0.34
801;0.34
802;0.34
803;0.34
804;0.34
805;0.34
806;0.34
807;0.34
808;0.34
809;0.34
810;0.34
811;0.34
812;0.34
813;0.34
814;0.34
815;0.34
816;0.34
817;0.34
818;0.34
819;0.34
820;0.34
821;0.34
822;0.34
823;0.34
824;0.34
825;0.34
826;0.34
827;0.34
828;0.34
829;0.34
830;0.34
831;0.34
832;0.34
833;0.34
834;0.34
835;0.34
836;0.34
837;0.34
838;0.34
839;0.34
840;0.34
841;0.34
842;0.34
843;0.34
844;0.34
845;0.34
846;0.34
847;0.34
848;0.34
849;0.34
850;0.34
851;0.34
852;0.34
853;0.34
854;0.34
855;0.34
856;0.34
857;0.34
858;0.34
859;0.34
860;0.34
861;0.34
862;0.34
863;0.34
864;0.34
865;0.34
866;0.34
867;0.34
868;0.34
869;0.34
870;0.34
871;0.34
872;0.34
873;0.34
874;0.34
875;0.34
876;0.34
877;0.34
878;0.34
879;0.34
880;0.34
881;0.34
882;0.34
883;0.34
884;0.34
885;0.34
886;0.34
887;0.34
888;0.34
889;0.34
890;0.34
891;0.34
892;0.34
893;0.34
894;0.34
895;0.34
896;0.34
897;0.34
898;0.34
899;0.34
900;0.34
901;0.34
902;0.34
903;0.34
904;0.34
905;0.33
906;0.33
907;0.33
908;0.33
909;0.33
910;0.33
911;0.33
912;0.33
913;0.33
914;0.33
915;0.33
916;0.33
917;0.33
918;0.33
919;0.33
920;0.33
921;0.33
922;0.33
923;0.33
924;0.33
925;0.33
926;0.33
927;0.33
928;0.33
929;0.33
930;0.33
931;0.33
932;0.33
933;0.33
934;0.33
935;0.33
936;0.33
937;0.33
938;0.33
939;0.33
940;0.33
941;0.33
942;0.33
943;0.33
944;0.33
945;0.33
946;0.33
947;0.33
948;0.33
949;0.33
950;0.33
951;0.33
952;0.33
953;0.33
954;0.33
955;0.33
956;0.33
957;0.33
958;0.33
959;0.33
960;0.33
961;0.33
962;0.33
963;0.33
964;0.33
965;0.33
966;0.33
967;0.33
968;0.33
969;0.33
970;0.33
971;0.33
972;0.33
973;0.33
974;0.33
975;0.33
976;0.33
977;0.33
978;0.33
979;0.33
980;0.33
981;0.33
982;0.33
983;0.33
984;0.33
985;0.33
986;0.33
987;0.33
988;0.33
989;0.33
990;0.33
991;0.33
992;0.33
993;0.33
994;0.33
995;0.33
996;0.33
997;0.33
998;0.33
999;0.33
